caseid,country,variable,value
5404_MEX,MEX,worked_past_week_compared_feb,More
5423_MEX,MEX,worked_past_week_compared_feb,Same
5428_MEX,MEX,worked_past_week_compared_feb,Less
5433_MEX,MEX,worked_past_week_compared_feb,Same
5439_MEX,MEX,worked_past_week_compared_feb,Less
5442_MEX,MEX,worked_past_week_compared_feb,Same
5444_MEX,MEX,worked_past_week_compared_feb,Less
5459_MEX,MEX,worked_past_week_compared_feb,Less
5478_MEX,MEX,worked_past_week_compared_feb,Less
5504_MEX,MEX,worked_past_week_compared_feb,Less
5535_MEX,MEX,worked_past_week_compared_feb,Less
5539_MEX,MEX,worked_past_week_compared_feb,Less
5550_MEX,MEX,worked_past_week_compared_feb,Less
5608_MEX,MEX,worked_past_week_compared_feb,Same
5615_MEX,MEX,worked_past_week_compared_feb,Less
5647_MEX,MEX,worked_past_week_compared_feb,Same
5670_MEX,MEX,worked_past_week_compared_feb,Less
5697_MEX,MEX,worked_past_week_compared_feb,Same
5711_MEX,MEX,worked_past_week_compared_feb,Less
5726_MEX,MEX,worked_past_week_compared_feb,Same
5750_MEX,MEX,worked_past_week_compared_feb,Less
5760_MEX,MEX,worked_past_week_compared_feb,Same
5767_MEX,MEX,worked_past_week_compared_feb,Same
5807_MEX,MEX,worked_past_week_compared_feb,Same
5814_MEX,MEX,worked_past_week_compared_feb,Same
5822_MEX,MEX,worked_past_week_compared_feb,Same
5825_MEX,MEX,worked_past_week_compared_feb,Less
5826_MEX,MEX,worked_past_week_compared_feb,Same
5829_MEX,MEX,worked_past_week_compared_feb,More
5830_MEX,MEX,worked_past_week_compared_feb,More
5840_MEX,MEX,worked_past_week_compared_feb,Same
5856_MEX,MEX,worked_past_week_compared_feb,Less
5860_MEX,MEX,worked_past_week_compared_feb,More
5862_MEX,MEX,worked_past_week_compared_feb,Less
5870_MEX,MEX,worked_past_week_compared_feb,Less
5894_MEX,MEX,worked_past_week_compared_feb,Same
5898_MEX,MEX,worked_past_week_compared_feb,Same
5901_MEX,MEX,worked_past_week_compared_feb,More
5936_MEX,MEX,worked_past_week_compared_feb,Less
5938_MEX,MEX,worked_past_week_compared_feb,Same
5941_MEX,MEX,worked_past_week_compared_feb,Less
5956_MEX,MEX,worked_past_week_compared_feb,Less
5961_MEX,MEX,worked_past_week_compared_feb,Same
6098_MEX,MEX,worked_past_week_compared_feb,Less
6115_MEX,MEX,worked_past_week_compared_feb,Less
6415_MEX,MEX,worked_past_week_compared_feb,Less
6486_MEX,MEX,worked_past_week_compared_feb,Less
6554_MEX,MEX,worked_past_week_compared_feb,Same
6643_MEX,MEX,worked_past_week_compared_feb,Less
6679_MEX,MEX,worked_past_week_compared_feb,Same
6808_MEX,MEX,worked_past_week_compared_feb,Less
6809_MEX,MEX,worked_past_week_compared_feb,Less
6820_MEX,MEX,worked_past_week_compared_feb,Same
6823_MEX,MEX,worked_past_week_compared_feb,Less
6829_MEX,MEX,worked_past_week_compared_feb,Less
6924_MEX,MEX,worked_past_week_compared_feb,Less
6936_MEX,MEX,worked_past_week_compared_feb,Same
6961_MEX,MEX,worked_past_week_compared_feb,Less
6970_MEX,MEX,worked_past_week_compared_feb,Less
7076_MEX,MEX,worked_past_week_compared_feb,Less
7088_MEX,MEX,worked_past_week_compared_feb,Same
7093_MEX,MEX,worked_past_week_compared_feb,More
7098_MEX,MEX,worked_past_week_compared_feb,Same
7116_MEX,MEX,worked_past_week_compared_feb,Same
7178_MEX,MEX,worked_past_week_compared_feb,More
7179_MEX,MEX,worked_past_week_compared_feb,Less
7181_MEX,MEX,worked_past_week_compared_feb,More
7215_MEX,MEX,worked_past_week_compared_feb,More
7218_MEX,MEX,worked_past_week_compared_feb,Same
7230_MEX,MEX,worked_past_week_compared_feb,Less
7234_MEX,MEX,worked_past_week_compared_feb,Less
7252_MEX,MEX,worked_past_week_compared_feb,More
7259_MEX,MEX,worked_past_week_compared_feb,Less
7298_MEX,MEX,worked_past_week_compared_feb,Less
7316_MEX,MEX,worked_past_week_compared_feb,Same
7324_MEX,MEX,worked_past_week_compared_feb,Less
7333_MEX,MEX,worked_past_week_compared_feb,More
7335_MEX,MEX,worked_past_week_compared_feb,Same
7345_MEX,MEX,worked_past_week_compared_feb,Less
7350_MEX,MEX,worked_past_week_compared_feb,Less
7368_MEX,MEX,worked_past_week_compared_feb,Less
7400_MEX,MEX,worked_past_week_compared_feb,Same
7415_MEX,MEX,worked_past_week_compared_feb,Less
7418_MEX,MEX,worked_past_week_compared_feb,Less
7491_MEX,MEX,worked_past_week_compared_feb,More
7501_MEX,MEX,worked_past_week_compared_feb,Same
7545_MEX,MEX,worked_past_week_compared_feb,More
7616_MEX,MEX,worked_past_week_compared_feb,Same
7629_MEX,MEX,worked_past_week_compared_feb,Same
7642_MEX,MEX,worked_past_week_compared_feb,Less
7672_MEX,MEX,worked_past_week_compared_feb,Less
7692_MEX,MEX,worked_past_week_compared_feb,Less
7757_MEX,MEX,worked_past_week_compared_feb,Same
7838_MEX,MEX,worked_past_week_compared_feb,More
7840_MEX,MEX,worked_past_week_compared_feb,Less
7859_MEX,MEX,worked_past_week_compared_feb,Same
7877_MEX,MEX,worked_past_week_compared_feb,Less
7878_MEX,MEX,worked_past_week_compared_feb,Same
7884_MEX,MEX,worked_past_week_compared_feb,Less
7905_MEX,MEX,worked_past_week_compared_feb,Less
7914_MEX,MEX,worked_past_week_compared_feb,Less
7917_MEX,MEX,worked_past_week_compared_feb,Less
7952_MEX,MEX,worked_past_week_compared_feb,More
7953_MEX,MEX,worked_past_week_compared_feb,Same
7969_MEX,MEX,worked_past_week_compared_feb,Same
7971_MEX,MEX,worked_past_week_compared_feb,Less
7983_MEX,MEX,worked_past_week_compared_feb,Same
7987_MEX,MEX,worked_past_week_compared_feb,Same
8019_MEX,MEX,worked_past_week_compared_feb,Same
8169_MEX,MEX,worked_past_week_compared_feb,Less
8172_MEX,MEX,worked_past_week_compared_feb,More
8203_MEX,MEX,worked_past_week_compared_feb,More
8245_MEX,MEX,worked_past_week_compared_feb,More
8252_MEX,MEX,worked_past_week_compared_feb,Same
8286_MEX,MEX,worked_past_week_compared_feb,Same
8316_MEX,MEX,worked_past_week_compared_feb,Less
8472_MEX,MEX,worked_past_week_compared_feb,Less
8474_MEX,MEX,worked_past_week_compared_feb,Less
8484_MEX,MEX,worked_past_week_compared_feb,Less
8487_MEX,MEX,worked_past_week_compared_feb,Same
8509_MEX,MEX,worked_past_week_compared_feb,Same
8527_MEX,MEX,worked_past_week_compared_feb,Same
8552_MEX,MEX,worked_past_week_compared_feb,Same
8561_MEX,MEX,worked_past_week_compared_feb,More
8562_MEX,MEX,worked_past_week_compared_feb,More
8583_MEX,MEX,worked_past_week_compared_feb,Less
8604_MEX,MEX,worked_past_week_compared_feb,Less
8609_MEX,MEX,worked_past_week_compared_feb,Same
8636_MEX,MEX,worked_past_week_compared_feb,Less
8680_MEX,MEX,worked_past_week_compared_feb,Less
8704_MEX,MEX,worked_past_week_compared_feb,Less
8783_MEX,MEX,worked_past_week_compared_feb,Same
8786_MEX,MEX,worked_past_week_compared_feb,Same
8831_MEX,MEX,worked_past_week_compared_feb,Less
8834_MEX,MEX,worked_past_week_compared_feb,Less
8872_MEX,MEX,worked_past_week_compared_feb,Less
8905_MEX,MEX,worked_past_week_compared_feb,More
8909_MEX,MEX,worked_past_week_compared_feb,More
8915_MEX,MEX,worked_past_week_compared_feb,Same
8922_MEX,MEX,worked_past_week_compared_feb,Less
9057_MEX,MEX,worked_past_week_compared_feb,Same
9101_MEX,MEX,worked_past_week_compared_feb,More
9105_MEX,MEX,worked_past_week_compared_feb,Less
9140_MEX,MEX,worked_past_week_compared_feb,Same
9155_MEX,MEX,worked_past_week_compared_feb,Less
9185_MEX,MEX,worked_past_week_compared_feb,Same
9217_MEX,MEX,worked_past_week_compared_feb,Same
9278_MEX,MEX,worked_past_week_compared_feb,Less
9312_MEX,MEX,worked_past_week_compared_feb,More
9324_MEX,MEX,worked_past_week_compared_feb,Less
9340_MEX,MEX,worked_past_week_compared_feb,Less
9371_MEX,MEX,worked_past_week_compared_feb,More
9372_MEX,MEX,worked_past_week_compared_feb,Less
9407_MEX,MEX,worked_past_week_compared_feb,Same
9480_MEX,MEX,worked_past_week_compared_feb,Same
9528_MEX,MEX,worked_past_week_compared_feb,Less
9550_MEX,MEX,worked_past_week_compared_feb,Less
9555_MEX,MEX,worked_past_week_compared_feb,Same
9568_MEX,MEX,worked_past_week_compared_feb,Less
9574_MEX,MEX,worked_past_week_compared_feb,Same
9583_MEX,MEX,worked_past_week_compared_feb,More
9644_MEX,MEX,worked_past_week_compared_feb,More
9668_MEX,MEX,worked_past_week_compared_feb,Same
9702_MEX,MEX,worked_past_week_compared_feb,More
10036_MEX,MEX,worked_past_week_compared_feb,Same
10039_MEX,MEX,worked_past_week_compared_feb,More
10053_MEX,MEX,worked_past_week_compared_feb,Same
10075_MEX,MEX,worked_past_week_compared_feb,Same
10101_MEX,MEX,worked_past_week_compared_feb,Less
10415_MEX,MEX,worked_past_week_compared_feb,More
10425_MEX,MEX,worked_past_week_compared_feb,Same
10435_MEX,MEX,worked_past_week_compared_feb,Less
10446_MEX,MEX,worked_past_week_compared_feb,Less
10516_MEX,MEX,worked_past_week_compared_feb,More
10534_MEX,MEX,worked_past_week_compared_feb,More
10538_MEX,MEX,worked_past_week_compared_feb,Less
10565_MEX,MEX,worked_past_week_compared_feb,Less
10582_MEX,MEX,worked_past_week_compared_feb,Less
10593_MEX,MEX,worked_past_week_compared_feb,Less
10594_MEX,MEX,worked_past_week_compared_feb,More
10597_MEX,MEX,worked_past_week_compared_feb,Same
10619_MEX,MEX,worked_past_week_compared_feb,More
10623_MEX,MEX,worked_past_week_compared_feb,Less
10811_MEX,MEX,worked_past_week_compared_feb,Same
10841_MEX,MEX,worked_past_week_compared_feb,More
10851_MEX,MEX,worked_past_week_compared_feb,Less
11215_MEX,MEX,worked_past_week_compared_feb,Less
11262_MEX,MEX,worked_past_week_compared_feb,More
11316_MEX,MEX,worked_past_week_compared_feb,Less
11320_MEX,MEX,worked_past_week_compared_feb,Less
11369_MEX,MEX,worked_past_week_compared_feb,More
11405_MEX,MEX,worked_past_week_compared_feb,Same
11427_MEX,MEX,worked_past_week_compared_feb,Less
11433_MEX,MEX,worked_past_week_compared_feb,More
11454_MEX,MEX,worked_past_week_compared_feb,More
11473_MEX,MEX,worked_past_week_compared_feb,Same
11476_MEX,MEX,worked_past_week_compared_feb,Same
11538_MEX,MEX,worked_past_week_compared_feb,Less
11542_MEX,MEX,worked_past_week_compared_feb,More
11564_MEX,MEX,worked_past_week_compared_feb,Less
11587_MEX,MEX,worked_past_week_compared_feb,Less
11675_MEX,MEX,worked_past_week_compared_feb,Less
11676_MEX,MEX,worked_past_week_compared_feb,Same
11682_MEX,MEX,worked_past_week_compared_feb,Less
11690_MEX,MEX,worked_past_week_compared_feb,Less
11723_MEX,MEX,worked_past_week_compared_feb,Less
11735_MEX,MEX,worked_past_week_compared_feb,Less
11747_MEX,MEX,worked_past_week_compared_feb,Less
11765_MEX,MEX,worked_past_week_compared_feb,More
14002_MEX,MEX,worked_past_week_compared_feb,More
14020_MEX,MEX,worked_past_week_compared_feb,Less
14172_MEX,MEX,worked_past_week_compared_feb,Less
14178_MEX,MEX,worked_past_week_compared_feb,Less
14187_MEX,MEX,worked_past_week_compared_feb,Less
14253_MEX,MEX,worked_past_week_compared_feb,Less
14264_MEX,MEX,worked_past_week_compared_feb,Less
14308_MEX,MEX,worked_past_week_compared_feb,Less
14808_MEX,MEX,worked_past_week_compared_feb,More
14810_MEX,MEX,worked_past_week_compared_feb,More
14847_MEX,MEX,worked_past_week_compared_feb,Same
14848_MEX,MEX,worked_past_week_compared_feb,Same
14863_MEX,MEX,worked_past_week_compared_feb,More
14867_MEX,MEX,worked_past_week_compared_feb,Same
14917_MEX,MEX,worked_past_week_compared_feb,Same
14981_MEX,MEX,worked_past_week_compared_feb,More
15057_MEX,MEX,worked_past_week_compared_feb,Less
15101_MEX,MEX,worked_past_week_compared_feb,Same
15112_MEX,MEX,worked_past_week_compared_feb,Less
15160_MEX,MEX,worked_past_week_compared_feb,Same
15200_MEX,MEX,worked_past_week_compared_feb,Less
15607_MEX,MEX,worked_past_week_compared_feb,Less
15621_MEX,MEX,worked_past_week_compared_feb,More
15623_MEX,MEX,worked_past_week_compared_feb,More
15639_MEX,MEX,worked_past_week_compared_feb,Same
16016_MEX,MEX,worked_past_week_compared_feb,Less
16019_MEX,MEX,worked_past_week_compared_feb,Same
16025_MEX,MEX,worked_past_week_compared_feb,Same
16031_MEX,MEX,worked_past_week_compared_feb,Less
16037_MEX,MEX,worked_past_week_compared_feb,More
16042_MEX,MEX,worked_past_week_compared_feb,More
16071_MEX,MEX,worked_past_week_compared_feb,Less
16074_MEX,MEX,worked_past_week_compared_feb,Same
16084_MEX,MEX,worked_past_week_compared_feb,Less
16138_MEX,MEX,worked_past_week_compared_feb,Less
16149_MEX,MEX,worked_past_week_compared_feb,Less
16153_MEX,MEX,worked_past_week_compared_feb,Less
16526_MEX,MEX,worked_past_week_compared_feb,Less
16576_MEX,MEX,worked_past_week_compared_feb,Less
16578_MEX,MEX,worked_past_week_compared_feb,Less
16584_MEX,MEX,worked_past_week_compared_feb,Same
16616_MEX,MEX,worked_past_week_compared_feb,Same
16650_MEX,MEX,worked_past_week_compared_feb,Same
16659_MEX,MEX,worked_past_week_compared_feb,Same
16694_MEX,MEX,worked_past_week_compared_feb,Less
16705_MEX,MEX,worked_past_week_compared_feb,More
16726_MEX,MEX,worked_past_week_compared_feb,Less
16728_MEX,MEX,worked_past_week_compared_feb,Less
16735_MEX,MEX,worked_past_week_compared_feb,More
16819_MEX,MEX,worked_past_week_compared_feb,Less
16835_MEX,MEX,worked_past_week_compared_feb,Less
16848_MEX,MEX,worked_past_week_compared_feb,Less
16855_MEX,MEX,worked_past_week_compared_feb,Less
16877_MEX,MEX,worked_past_week_compared_feb,Less
16887_MEX,MEX,worked_past_week_compared_feb,Less
16895_MEX,MEX,worked_past_week_compared_feb,More
16902_MEX,MEX,worked_past_week_compared_feb,Same
16903_MEX,MEX,worked_past_week_compared_feb,More
16904_MEX,MEX,worked_past_week_compared_feb,More
16918_MEX,MEX,worked_past_week_compared_feb,Same
16932_MEX,MEX,worked_past_week_compared_feb,Less
16954_MEX,MEX,worked_past_week_compared_feb,Less
16967_MEX,MEX,worked_past_week_compared_feb,Less
16985_MEX,MEX,worked_past_week_compared_feb,More
16989_MEX,MEX,worked_past_week_compared_feb,Less
16994_MEX,MEX,worked_past_week_compared_feb,More
17003_MEX,MEX,worked_past_week_compared_feb,Less
17022_MEX,MEX,worked_past_week_compared_feb,Less
17024_MEX,MEX,worked_past_week_compared_feb,Same
17038_MEX,MEX,worked_past_week_compared_feb,Less
17039_MEX,MEX,worked_past_week_compared_feb,Less
17041_MEX,MEX,worked_past_week_compared_feb,Same
17048_MEX,MEX,worked_past_week_compared_feb,Less
17055_MEX,MEX,worked_past_week_compared_feb,Less
17118_MEX,MEX,worked_past_week_compared_feb,Less
17135_MEX,MEX,worked_past_week_compared_feb,Less
17138_MEX,MEX,worked_past_week_compared_feb,More
17139_MEX,MEX,worked_past_week_compared_feb,More
17142_MEX,MEX,worked_past_week_compared_feb,Less
17150_MEX,MEX,worked_past_week_compared_feb,Less
17207_MEX,MEX,worked_past_week_compared_feb,More
17211_MEX,MEX,worked_past_week_compared_feb,More
17222_MEX,MEX,worked_past_week_compared_feb,Same
17223_MEX,MEX,worked_past_week_compared_feb,More
17227_MEX,MEX,worked_past_week_compared_feb,Less
17240_MEX,MEX,worked_past_week_compared_feb,More
17277_MEX,MEX,worked_past_week_compared_feb,Less
17287_MEX,MEX,worked_past_week_compared_feb,Same
17288_MEX,MEX,worked_past_week_compared_feb,Less
17292_MEX,MEX,worked_past_week_compared_feb,Same
17303_MEX,MEX,worked_past_week_compared_feb,Less
17307_MEX,MEX,worked_past_week_compared_feb,Less
17428_MEX,MEX,worked_past_week_compared_feb,Same
17447_MEX,MEX,worked_past_week_compared_feb,Same
17449_MEX,MEX,worked_past_week_compared_feb,Less
17477_MEX,MEX,worked_past_week_compared_feb,More
17526_MEX,MEX,worked_past_week_compared_feb,Same
17558_MEX,MEX,worked_past_week_compared_feb,Less
17564_MEX,MEX,worked_past_week_compared_feb,More
17629_MEX,MEX,worked_past_week_compared_feb,Less
17711_MEX,MEX,worked_past_week_compared_feb,Less
17714_MEX,MEX,worked_past_week_compared_feb,More
17715_MEX,MEX,worked_past_week_compared_feb,Less
17733_MEX,MEX,worked_past_week_compared_feb,More
17738_MEX,MEX,worked_past_week_compared_feb,Less
17740_MEX,MEX,worked_past_week_compared_feb,Same
17751_MEX,MEX,worked_past_week_compared_feb,Less
17758_MEX,MEX,worked_past_week_compared_feb,Less
17779_MEX,MEX,worked_past_week_compared_feb,More
17849_MEX,MEX,worked_past_week_compared_feb,Less
17917_MEX,MEX,worked_past_week_compared_feb,Less
17925_MEX,MEX,worked_past_week_compared_feb,Same
17959_MEX,MEX,worked_past_week_compared_feb,Same
17968_MEX,MEX,worked_past_week_compared_feb,Same
17993_MEX,MEX,worked_past_week_compared_feb,Less
18013_MEX,MEX,worked_past_week_compared_feb,Less
18015_MEX,MEX,worked_past_week_compared_feb,Less
18023_MEX,MEX,worked_past_week_compared_feb,Less
18126_MEX,MEX,worked_past_week_compared_feb,Less
18189_MEX,MEX,worked_past_week_compared_feb,Same
18205_MEX,MEX,worked_past_week_compared_feb,Less
18306_MEX,MEX,worked_past_week_compared_feb,Same
18394_MEX,MEX,worked_past_week_compared_feb,More
18395_MEX,MEX,worked_past_week_compared_feb,More
18401_MEX,MEX,worked_past_week_compared_feb,More
18405_MEX,MEX,worked_past_week_compared_feb,Less
18413_MEX,MEX,worked_past_week_compared_feb,More
18439_MEX,MEX,worked_past_week_compared_feb,Less
18467_MEX,MEX,worked_past_week_compared_feb,Less
18497_MEX,MEX,worked_past_week_compared_feb,Less
18499_MEX,MEX,worked_past_week_compared_feb,Same
18502_MEX,MEX,worked_past_week_compared_feb,Same
18507_MEX,MEX,worked_past_week_compared_feb,Same
18510_MEX,MEX,worked_past_week_compared_feb,Less
18541_MEX,MEX,worked_past_week_compared_feb,Less
18550_MEX,MEX,worked_past_week_compared_feb,Less
18573_MEX,MEX,worked_past_week_compared_feb,Less
18590_MEX,MEX,worked_past_week_compared_feb,Less
18592_MEX,MEX,worked_past_week_compared_feb,Same
18619_MEX,MEX,worked_past_week_compared_feb,Same
18638_MEX,MEX,worked_past_week_compared_feb,More
18644_MEX,MEX,worked_past_week_compared_feb,Less
18653_MEX,MEX,worked_past_week_compared_feb,Same
18671_MEX,MEX,worked_past_week_compared_feb,Same
18673_MEX,MEX,worked_past_week_compared_feb,Less
18689_MEX,MEX,worked_past_week_compared_feb,Less
18762_MEX,MEX,worked_past_week_compared_feb,More
18768_MEX,MEX,worked_past_week_compared_feb,Less
18847_MEX,MEX,worked_past_week_compared_feb,Less
18853_MEX,MEX,worked_past_week_compared_feb,Less
18865_MEX,MEX,worked_past_week_compared_feb,Less
18898_MEX,MEX,worked_past_week_compared_feb,Less
18927_MEX,MEX,worked_past_week_compared_feb,Less
18928_MEX,MEX,worked_past_week_compared_feb,More
18955_MEX,MEX,worked_past_week_compared_feb,Less
